icd9_code,Lab_CUI,normalized_co_occurrence_probability
3995,C0550246,0.27702167674570777
9907,C0366775,0.2767752373620295
4513,C0362909,0.27663645615985144
9671,C0803378,0.27641550602870213
8872,C0364207,0.27638077299125346
370,C0945626,0.2761083128078355
8872,C0365184,0.27584796979102494
3995,C1114285,0.27547498627428674
9907,C0942460,0.2754739777992224
9672,C0942443,0.275151063473326
3324,C0364968,0.27498010572587894
3895,C0362958,0.2747582695539237
9907,C0364674,0.27471853018594106
0045,C0803378,0.2746077313806509
3615,C0364207,0.2745953480696264
8856,C1316226,0.2745250518442837
3891,C0364121,0.2745226027740513
8856,C0368036,0.2745198372751683
9915,C0484851,0.2744663923088349
4233,C0945358,0.27445652141908056
3324,C0363775,0.27429678324399387
3722,C0364961,0.27412508799514274
3491,C0803387,0.2737086081771047
3995,C0364479,0.27369112282704655
9905,C1953449,0.2735911140603202
0331,C0366770,0.2735910124389246
9904,C0364092,0.27346940259579205
5011,C0365750,0.2733805180002864
4513,C0364201,0.2731839142456999
9907,C0365091,0.2731725427685194
5011,C1544491,0.27305391185598965
9915,C0365160,0.27298370006110007
3995,C0368042,0.2727689512131909
4513,C0362980,0.2727558768976203
8853,C0550543,0.2724880132266956
8856,C0362978,0.2723517393143951
3722,C0364290,0.2722696315636603
4513,C0364968,0.27222917693463483
3895,C2973277,0.27203771982533087
9955,C0362949,0.2720347266185233
3995,C0364096,0.2719140968206704
4513,C0364290,0.27184277930260103
3891,C0362989,0.2717809105779938
9907,C1369594,0.2717526686506496
8872,C0364968,0.2715600260339345
0331,C0803387,0.27154755380023676
3615,C0486259,0.27109408917707883
3961,C0368013,0.27101621666035886
9671,C0364835,0.2707199530903217
9604,C1953449,0.27058861523895095
8853,C0484707,0.27050317180331773
311,C1369594,0.2704393065565719
3961,C0364055,0.2704081121571176
4131,C0362999,0.2702433645474813
3324,C0364479,0.2701833484899813
3895,C0362980,0.2701560179795527
5491,C0942431,0.2701424158185345
4311,C0366194,0.26968901045125987
3761,C0803378,0.2693877771647275
9907,C0365034,0.2693559613925041
3995,C0362989,0.2690940659476135
9904,C0368021,0.26899281859733043
9672,C0942423,0.26888434982206294
3723,C0366781,0.26883954017624295
9904,C0803378,0.26861070923633246
9915,C0362934,0.26850590049367645
3324,C0486259,0.2684812323608475
311,C0368036,0.26831962966356243
3324,C0484652,0.26829691067140554
3615,C0362934,0.2676518025594646
3615,C0362910,0.26758046983154293
3722,C0365392,0.26721327212815577
8872,C0365160,0.2672112760650398
3895,C0368036,0.2669933245175208
9905,C1114897,0.26694431708322325
3995,C0486259,0.2668451761127889
8872,C0364133,0.26672760303868714
4513,C0368078,0.26655613165823155
3601,C0484707,0.26647727561142126
9671,C0364121,0.2661621909189227
9907,C0364201,0.2659864479034063
8856,C0362947,0.2658871450509043
9672,C0942424,0.2658549884287476
8872,C0364096,0.2654696158325797
0093,C1114242,0.26539861608564314
9907,C0799525,0.26502237663869516
5498,C2973277,0.2649086666658054
5059,C0799525,0.2648231171382724
9915,C0368078,0.2642473389782726
3324,C0366770,0.26415620220847824
0331,C0365029,0.2640506310377972
3404,C1114241,0.2639641822447876
4513,C1315166,0.2636460949621622
9915,C0366777,0.26351810429411454
9672,C2973277,0.26345016170541263
3961,C0363885,0.26344078920392133
8841,C0366194,0.26327303635347177
5059,C1114242,0.26302841127724785
9907,C1544491,0.2629488823998566
4513,C0365160,0.26282040261270745
9671,C0368021,0.2627050959428702
3722,C0365091,0.2625856096325417
311,C0942460,0.2624964127527358
3895,C0365091,0.2624484009878079
8872,C0368025,0.2624243024843349
311,C1507821,0.2619176659791501
4513,C0365392,0.2616979480226
3722,C0364127,0.2614893727163821
8872,C0362958,0.26130721409655855
3324,C0364096,0.2612455624848321
4513,C0486259,0.26122344375979173
3615,C0366777,0.2611335840197808
9604,C0366194,0.2610563209859565
4513,C0362908,0.26105132928068714
8872,C0363775,0.26102115864078684
3995,C0550440,0.2609605659795711
3893,C0368061,0.2609405113767648
3601,C0550543,0.26081162642652744
3722,C0364479,0.26062345671077025
3324,C0364133,0.26056268815728884
9915,C0362923,0.2604727675716269
4513,C0942460,0.2602016655355122
3324,C0365034,0.2601571474117998
3721,C0550836,0.2600867638236069
3895,C1316226,0.25996134771161894
9983,C1507819,0.2598998141851224
3995,C0366781,0.2596748538537088
3324,C0365392,0.2596624119417499
3712,C0942431,0.2596469160545344
966,C1507819,0.25960191309968805
9672,C1507819,0.25959843171942415
3995,C0362907,0.2595797901869306
4513,C0364133,0.25957744655712717
9907,C0362980,0.25937309681279697
3324,C0365160,0.259356488523147
3897,C1316226,0.2593272809172635
4513,C0362907,0.2592138637932268
3961,C0363876,0.25890289515345133
311,C0365184,0.25881574894981796
9604,C0942423,0.2588012491174244
3995,C2973277,0.2587684671197482
3891,C0942476,0.25859009017125084
966,C0366781,0.2583645238816964
4513,C0799525,0.25809521004575525
3324,C1315831,0.2579163073841977
3995,C0364133,0.2578326501999072
8856,C0362906,0.257680954143329
8872,C0484652,0.25752725065884613
966,C0942432,0.2573831475244194
9390,C1369594,0.25710295928179455
3961,C0364290,0.25700651004165814
3893,C0366194,0.25696712955856105
3893,C1507819,0.25687197977502224
0331,C0362900,0.2568508682392044
9907,C0363876,0.25681736329633675
8872,C0362934,0.25633694418321656
9905,C0942478,0.25633452660033407
3324,C0362909,0.2563104334304686
4513,C1369594,0.2562946506793842
311,C0362980,0.2562584358923297
3995,C0364207,0.25624973876823975
9390,C0362908,0.25618856385327476
3615,C0362923,0.2560218514390741
311,C0365091,0.2554011806448545
8856,C0368025,0.2553457704932041
5498,C1114285,0.2552731320263258
9907,C0364055,0.2551827812940886
0331,C0362949,0.25504800171315123
9915,C0362910,0.25487905611096645
3895,C1369594,0.25484539207724444
8872,C1316226,0.2546797010257662
9907,C0484851,0.2545733942843372
3606,C0550543,0.2544295875103347
9905,C0945358,0.25424976007957806
0093,C0363968,0.25416416559179655
8872,C0366775,0.254048781706464
4513,C0364096,0.2540219761107499
3893,C0942423,0.25390555257388797
311,C0484652,0.25387165132195255
311,C0368013,0.25385899887360835
3897,C0803387,0.2536666095882884
966,C0942477,0.2536378698474644
8856,C0362900,0.25354709129419917
3324,C0364207,0.2534138947749261
8872,C1507819,0.25271728756898015
3893,C0364459,0.2525495430706787
8856,C0364201,0.25249519321565533
3895,C0364055,0.25219978753993966
4513,C0364207,0.25213327010321984
311,C0942432,0.25202346866840847
9390,C0362958,0.25199680566166927
3895,C0549819,0.25137949222302436
9905,C0942444,0.25130467489487224
3895,C0362949,0.2511991479779806
966,C0942443,0.25118639672362836
9390,C0362900,0.25104369115687325
3961,C0362909,0.25097090159990443
0331,C0364121,0.2508311298394367
9907,C1315166,0.25081434533567126
5498,C0942444,0.2505614458541424
9905,C0942425,0.2505482464413013
8872,C0362909,0.2505244352272865
9905,C0942450,0.2504061189604605
5498,C0942450,0.25021762823216076
9672,C0803378,0.25009257765504345
9907,C0364961,0.24971749153074313
5011,C1114285,0.24967903510704761
9604,C1507819,0.24951714062500058
3895,C0364961,0.24944975398517627
9907,C0363885,0.24930983430758513
311,C0942477,0.24924673081412554
8872,C0362910,0.24922474892416815
8611,C0362896,0.2491575083064954
5491,C0484652,0.24913473006588893
5491,C1315838,0.24908977231693785
311,C0942443,0.24898741633145546
3324,C0362947,0.24894835543766422
9907,C0362958,0.24877242098857189
5491,C0942476,0.24862649920047866
5498,C0945358,0.2486207120614735
9672,C0366781,0.24859846622380272
3615,C1315166,0.24846403362970737
0331,C0362958,0.24827548734901322
3324,C0364121,0.24815557718991405
5498,C0942425,0.24814987916731535
0040,C0484851,0.2478766579417015
8605,C1507821,0.24775825110195107
5498,C0942421,0.24775825110195104
3961,C0362978,0.24775036607043247
9907,C1114285,0.24766298374371895
9390,C0362909,0.24763463578977707
4513,C0364961,0.24762093330219329
311,C0364961,0.24757918597149367
3995,C0362947,0.24745949632396202
0014,C0364459,0.24743463931637114
966,C0942476,0.2471048182627254
8856,C0362909,0.24707475644559743
3723,C0365392,0.2470348630634484
3891,C0366781,0.24674045914040652
5491,C0942443,0.2461487710983363
3895,C0364290,0.24601957100038974
311,C0363885,0.2458999910053857
3491,C0365160,0.24588006777776872
5491,C0549816,0.24587152858265549
3324,C1544494,0.24577168326297272
5491,C0365029,0.24576316438425733
4513,C0365091,0.2457006253403026
4513,C0364127,0.24565473007714497
8856,C0803387,0.24547438258716558
966,C1953449,0.24540174508755258
9671,C0365034,0.24489157586191776
9907,C0365160,0.24480579031931732
3895,C0363775,0.2446419672671638
3895,C0363876,0.24463085421516242
3324,C0362907,0.2445478683218601
9907,C0362900,0.24450481401495913
9671,C0366194,0.24424048427182624
9904,C1114897,0.24394239651687885
3723,C0550543,0.24388543786390118
311,C0942424,0.24384846447247024
3895,C0799525,0.2438205400946136
9604,C0942476,0.2436078619369299
8872,C0365029,0.24343228098016068
3491,C0366775,0.2434168607896898
8872,C0366777,0.24302856267877795
3491,C0364674,0.2428433230793049
3723,C1316226,0.24277339949973578
4513,C0362949,0.24267292430332169
9904,C0942432,0.2426539649704996
3895,C0363885,0.24263041707754707
3891,C1953449,0.24234678371629156
5491,C0942432,0.2422022042471588
311,C0368078,0.2422009067331338
4513,C0362947,0.2421630714868727
5491,C0803387,0.24213735701651212
9915,C0364459,0.24196043845887502
5491,C0942424,0.24178589732863992
9390,C0550246,0.24166262184264556
9915,C0366770,0.24160615322488554
9672,C0364459,0.2414826017271309
311,C0364674,0.24144793606573683
966,C0942424,0.24141633734495294
3891,C0803378,0.24116110065897292
311,C0942476,0.241057483045094
3995,C0803378,0.2409896211785924
9904,C0942477,0.2407152587091736
3321,C1507821,0.2406095568437861
9390,C0803387,0.24053848577779707
311,C0365160,0.24053032459812743
3893,C0942432,0.24023219447435584
5491,C0942477,0.2398786087635477
3723,C0364961,0.23984181973703464
3721,C0549816,0.23971468266402396
9904,C0364835,0.2395264014711676
3995,C0942432,0.2394475435617282
3324,C1114284,0.23936444876310828
9390,C0364968,0.2393401518985009
8872,C0368078,0.23927198349436826
311,C0368025,0.23922558982181927
3712,C0550836,0.23910229702220856
3324,C0362978,0.23908751459681424
9390,C0550447,0.23878963208949963
9904,C0364459,0.23874070603185632
8872,C0484707,0.23873282182982983
3995,C0549819,0.2387119643299678
3324,C0364835,0.23861818337524016
9907,C0368036,0.23860041456643025
9915,C0486259,0.2385292145569074
311,C0366194,0.2383983556416611
9904,C0942443,0.23828392902416431
311,C0363876,0.23822137586710293
8872,C0362923,0.2381572758545706
9907,C0364127,0.23814371194489745
9905,C0799525,0.2380691127628045
5523,C0366711,0.2379408132014438
9907,C0368013,0.23785812584751487
9907,C0362949,0.23783366401331732
3995,C0799525,0.23766331801491283
3893,C0942476,0.2375405555304482
5491,C1315831,0.23737415198721407
3895,C0366711,0.23736865674469879
3995,C0362906,0.2372503519252291
311,C0365095,0.2371286170091421
3897,C0368021,0.23711952213900406
3324,C0362908,0.23711375300680124
4513,C0362978,0.23707126015830607
0331,C0942460,0.23704927763570952
3995,C0942477,0.23697621070324829
9907,C0550447,0.23691212993732036
0331,C0362980,0.2368950539545738
0131,C0366194,0.23686154948872337
5491,C0366775,0.23675476503696577
4513,C0364459,0.23671482629403534
3995,C0362978,0.23669023082615673
4513,C0366770,0.23662736278125407
9672,C0368061,0.23660560694334604
4513,C0364092,0.2364917306209144
3491,C0368025,0.2364297409908503
3615,C0803378,0.23642353571540134
3895,C1114106,0.23636114839743755
3491,C0942460,0.2360981153875311
0331,C0366775,0.2355620372111578
9604,C0365023,0.23555208363617294
311,C0364092,0.2354717280898068
3491,C0365034,0.2354424101808889
8872,C0362980,0.23536461241761616
3897,C0368078,0.2352452593749648
3995,C0942443,0.23519312309328175
3891,C0549816,0.2351072649246873
9907,C0550246,0.23508045117886006
3491,C0362980,0.23499495779982452
9915,C0364121,0.23487125955236646
3324,C0362989,0.2346220516717501
5491,C0362980,0.23445502574091565
9672,C0549819,0.23443053144550624
9907,C0365095,0.23442258029970917
3961,C0484707,0.23434491278785288
3615,C0364133,0.23422415346385517
9915,C1146797,0.234198034323318
966,C0365023,0.23386020259667625
0014,C1507819,0.23382635686349215
5498,C0942478,0.23379666689560827
3722,C0363775,0.23376322194795265
4233,C0363968,0.2336787413434869
3891,C0366194,0.23358557249409923
311,C0362900,0.23351931253085434
3895,C0365095,0.23345769115753603
311,C0366775,0.2333407824192725
4513,C1953449,0.2332133246534275
9915,C0364092,0.23311722892362308
3721,C0942476,0.23306172579424622
3723,C0365091,0.23303849257148224
3995,C1114106,0.23303352989141396
9672,C0365023,0.23296702715597947
9907,C0365392,0.23295788855116142
3893,C0942477,0.23295600723771567
311,C0364127,0.23286387545666726
8856,C0550543,0.23276360157859732
3893,C0942443,0.23275197315535737
4513,C0364835,0.23271543100133832
8872,C0362947,0.2325037817809813
8856,C0362908,0.23243806575991097
3895,C0368025,0.2323540116707468
5491,C0368021,0.23233465745223172
9905,C1544491,0.23225672129401492
311,C0362958,0.23214002873796474
3723,C0364055,0.23201036703280356
5491,C1114106,0.23189904358373814
3721,C2973277,0.23177467514660707
9920,C0550543,0.23177268525000905
3895,C0362989,0.23166729684515647
3324,C0362934,0.23165957405623336
9672,C1315831,0.23163691997331803
4513,C0363775,0.23157870207073242
0014,C1507821,0.23147620466905358
3961,C0362947,0.23130071708327976
4513,C0550447,0.231294550227578
9904,C0942424,0.23128231132446017
9907,C0364092,0.23127058912207213
3615,C1369594,0.23111843484737915
3491,C0365184,0.23109133856379693
8872,C0362978,0.23086211366422152
3995,C0364605,0.23056752343504647
9915,C1953449,0.23050186632462755
9390,C0550440,0.23047903776999806
9671,C0942423,0.23028333880480467
3722,C0362907,0.23022814214387302
3961,C0368036,0.2300123739045935
3895,C0942431,0.2299460535724875
9907,C0364290,0.2299329482428738
8754,C0365750,0.22986911133707016
3491,C0549816,0.22972208170839248
3491,C0942476,0.22970149084118907
3895,C0368021,0.2296974609438788
3895,C0484707,0.22948236413821263
5491,C0365034,0.22943151968206849
9955,C0362978,0.22921893595171564
3995,C0942424,0.22919709348945638
4513,C0364479,0.22904126595119084
3491,C1316226,0.2289570235208127
4513,C0362906,0.22878840943109757
0014,C0942476,0.228636583830102
5498,C1544491,0.22850377756819676
8872,C0362949,0.2284009792421489
8872,C0362908,0.228317499793145
8872,C0362906,0.22830488939608043
5491,C0942460,0.22827599856514133
9905,C1114285,0.22816956616785236
3895,C1315166,0.22808958628469325
311,C0364055,0.22796621129048442
3961,C0362900,0.22788697821304593
0014,C0364121,0.2276035901859901
4513,C0550246,0.2275344820249627
3615,C0484707,0.22740212449286518
4513,C0368021,0.2272026569996559
5491,C0364459,0.22704518383024916
3723,C0364674,0.22689361115935447
9915,C0942432,0.22687290876952845
5498,C0549816,0.226835704764261
0014,C0549816,0.2265640893239709
5011,C0363968,0.22650624384832665
3491,C0362958,0.22639210699355725
3491,C0368036,0.22625956639504557
8605,C1507819,0.22625945624778743
311,C1315831,0.22606670587809044
3897,C0364092,0.2259259849156964
0331,C0363775,0.2258574488029672
9904,C0945358,0.2257153710965926
9390,C0362906,0.22535579473293724
3324,C0364092,0.22534705836745467
9915,C0942443,0.22517367458294127
0014,C0945358,0.2250664785233792
3893,C0942424,0.22506086530429967
9604,C0368061,0.22498018667164932
3491,C0363885,0.22492295180313154
9915,C0942477,0.22472965960098942
311,C0364479,0.22470512845526425
3995,C0362934,0.22457068941647057
3895,C0368013,0.22443227947619349
9904,C0942425,0.22400465515609286
5491,C0368078,0.22371642226487065
0014,C2973277,0.22370792554251998
3995,C0942431,0.22359366829977395
3491,C0364459,0.22342121689663494
966,C0549816,0.22332088141463827
3491,C0368021,0.22319997395717242
9604,C0549816,0.22311905277288754
4513,C0362934,0.2230564378016462
0014,C0942425,0.2230096799856632
4513,C0550440,0.22297695130244746
5491,C0364474,0.2228386914340122
3615,C0364201,0.22272644559672816
311,C0364290,0.22268076775929432
3615,C0484851,0.22266032138205627
3723,C0364479,0.22227200201116062
3721,C0945355,0.22227173398458958
3897,C0368036,0.22221922614259387
8872,C1953449,0.22211543044964097
311,C0549816,0.22205491103206582
3961,C0803387,0.22180343640040195
5491,C2973277,0.22168704517643545
3895,C0942477,0.2216651650273771
3491,C0484652,0.2215075020444663
311,C1315166,0.2214873548142876
3612,C0364961,0.22138024999053377
9390,C0365095,0.2212641146428572
4513,C0362910,0.22124653630299465
9390,C1146797,0.22121044487222905
9904,C1507819,0.2211451839772769
5491,C0364055,0.22112022750880883
9390,C1507819,0.22110414942523682
3324,C1114897,0.22108998732604906
0014,C0942444,0.22102859701273822
9904,C0368061,0.22097604726418946
3893,C0549816,0.22096820006044188
5491,C1544494,0.22096434000287102
3895,C0364605,0.22095950977649415
3897,C0364201,0.22085290251532858
9955,C0362947,0.22080814448293432
3961,C0362908,0.22072134630131596
5491,C0363876,0.22062371855737695
3895,C0368042,0.22047954667137032
9907,C0550440,0.22036633679988948
0014,C1953449,0.22008521386476662
5491,C0368025,0.21977434102969257
3895,C0942432,0.21974307366182463
9907,C0368078,0.21967403426317542
9915,C0942424,0.2195889146491025
3324,C0362910,0.21923130978180044
9904,C0942476,0.21921120055155094
3895,C0364968,0.21918935452405158
9915,C0362999,0.21917574436904194
3491,C0366770,0.21900414000398757
5498,C0549819,0.21898697756903834
3895,C0942443,0.21893856738364714
9390,C0364096,0.218866830136235
3961,C0803378,0.2186181396734161
3895,C0364127,0.21859826320636355
0014,C0362980,0.21858638920536666
9907,C0364968,0.21858493858312344
9915,C0945358,0.21841857726390798
9907,C0364479,0.21839581667979344
