icd9_code,Rx_CUI,normalized_co_occurrence_probability
311,C4082772,0.28489210463983566
9904,C4282000,0.2848242213203747
0093,C0690121,0.2846849560623056
8872,C2343627,0.28466221500816474
9904,C3888181,0.28459230965809834
8856,C0981442,0.28447413953464623
0014,C4082743,0.2844647335007768
3891,C0981359,0.2843403099626497
9915,C1169578,0.284298207538904
3615,C0978612,0.28424501394516927
3722,C0711126,0.2840247938528055
0017,C0981430,0.28396401576740293
3324,C4281944,0.28370117754033225
8872,C4282054,0.2834360599735744
3897,C4316969,0.2833011348300764
5059,C0690123,0.2829630357524566
9904,C0973757,0.2829373703372485
5491,C0978650,0.2825494349188091
9672,C0975411,0.2822995433998777
3895,C0979637,0.28228710381998723
3615,C0687868,0.28223155042542186
9671,C4282000,0.2821780949240631
8754,C0716428,0.2821085283990566
9672,C1178147,0.2820961871302598
9604,C0981359,0.28188792362491244
4513,C4082772,0.2818606700584697
3761,C0875551,0.2816678777739761
3891,C4082647,0.28147467453241876
9671,C0712925,0.281348702418529
9915,C4282050,0.28084547444621044
3897,C4048535,0.280669986587089
9904,C0689877,0.28048058362973305
966,C0976856,0.28045973266662366
9672,C4282005,0.28032793650159965
966,C0689877,0.2802821844651746
3895,C4082774,0.28015546388839563
3612,C0711126,0.2801012557841582
3895,C4082780,0.2798227801084574
3995,C1814189,0.2797688326651725
3892,C0776387,0.2797299263232291
3897,C0978624,0.27956317147591997
5011,C0976946,0.27946963654421947
3891,C2920421,0.27922547191058306
3324,C0979637,0.27905873846208884
3895,C4282000,0.2790394750997365
3891,C4282000,0.2788766082103846
9672,C0689399,0.27872547865419306
8856,C2920421,0.27832333143991084
966,C0710780,0.2780812867705642
3995,C1169578,0.27803358305701387
3893,C4048475,0.27799340088136726
9672,C0981442,0.27790822939679644
9672,C4316969,0.2777305451784124
8856,C1814189,0.2776831440596492
3324,C0774583,0.27767070455016707
9915,C3887821,0.27751991751215765
9907,C4048223,0.27727648152511
3897,C4048954,0.27723269063947464
9462,C4281823,0.27709309414608635
9915,C0782173,0.2769525041293992
3722,C0995060,0.276862773002613
0066,C0975227,0.2768376147221998
3891,C0593736,0.27672784407693213
9672,C0976856,0.2766261000349966
9915,C4082777,0.27655763156426094
3893,C0716159,0.2765064937378579
3995,C0978612,0.27650615910631693
4513,C4282054,0.27632735199014413
0159,C4281898,0.2763106969166441
9604,C0977786,0.2762769930970005
9671,C0711126,0.2761275260076441
3324,C2955100,0.27599480366406215
3961,C0938971,0.27599188702555616
8872,C0981442,0.27588101748418753
3324,C4082638,0.2758683302224135
966,C1169852,0.2757731934558844
9672,C3887821,0.2757213733326815
3995,C1636717,0.27566550396658407
8872,C0774481,0.27557847430108057
8856,C0980955,0.27548560827756846
3897,C0975350,0.2754097554796362
9907,C0981442,0.27532612838323633
3606,C0876711,0.2752788139335625
8754,C0939181,0.2752275414863832
3995,C0595475,0.27519701002754454
0014,C4048725,0.27512228588654297
3897,C0875585,0.27505599275372244
3324,C4282061,0.2749986132887253
966,C0713347,0.27473800844267776
3324,C4082777,0.27456863454198444
3895,C0691839,0.2743501387562948
3891,C0975411,0.27429908635888584
4513,C4082780,0.27428439467863547
4513,C4082779,0.27426681344708714
3893,C3887855,0.2741939415760342
3995,C0689877,0.27405215199118593
9672,C0710780,0.2740015920454478
3615,C0593903,0.27392514831741666
3324,C0979757,0.27345009319598546
8872,C0140600,0.27338917490125386
3895,C3887821,0.2733728231703117
9672,C0975164,0.27323206842752584
3891,C1169852,0.2731820007330478
9604,C0939651,0.27313494742797534
3895,C0690673,0.27264945056325685
3995,C0710995,0.27261300825520407
8853,C0716159,0.2725619047978616
3892,C4082669,0.27252985297163373
8872,C2920421,0.2723272991976047
8872,C0691137,0.2723264794673426
4513,C4281882,0.27224103068850164
3491,C4082743,0.27214962304224477
3995,C0938971,0.2721491810867485
0093,C0592454,0.2720892630689416
3722,C0977056,0.27208007909005333
5523,C0595475,0.27198411418211593
9915,C0713347,0.2718847939043301
3897,C0979637,0.2716980329852157
3995,C0772628,0.27162631186156694
9604,C1169852,0.2715618368621506
3961,C0939651,0.27154944501208467
3897,C0689877,0.2713205121353901
3895,C0977786,0.2713005212262524
3995,C4281882,0.27128008909879125
9672,C4048475,0.27112186842283514
3961,C3887889,0.27096911494541087
0212,C0688495,0.27095966390140375
3895,C0981500,0.270854007512757
3995,C0715406,0.2706904567984989
3895,C1585125,0.2706689488527677
3891,C0689398,0.27065589426309383
3961,C0710783,0.27062948848129165
9604,C4048933,0.2703929625797498
9915,C4281875,0.27026243102394626
4513,C0978624,0.27013017810801065
8872,C1814189,0.27011160348731944
3995,C0977809,0.2700761703881505
9925,C0697773,0.2700061651875845
9907,C0782173,0.2700024980421822
311,C4282054,0.26970274440919734
3893,C0976856,0.26968804748021974
3324,C0973812,0.2696768144994637
9904,C4082647,0.269528688678969
966,C0981442,0.26947134589473437
3995,C0975164,0.26943636018336076
3324,C1696556,0.26933708466360157
3897,C0994978,0.2690551204309926
3722,C1359886,0.2690169922182153
9604,C4282005,0.26894095829142656
3612,C4281899,0.2687676200986464
9904,C0978624,0.2685580046242767
3723,C0593905,0.26853306151685324
0331,C0975414,0.26845065297714943
3897,C3200624,0.2683263238962469
8856,C0795367,0.26822875959732356
311,C3887821,0.26818973732131135
4233,C1584819,0.26799951976697894
8856,C0774583,0.2679166188262564
966,C4316969,0.2678887095778173
3324,C0693367,0.2676241586219892
3612,C1639501,0.2676147788038898
3961,C4082656,0.26747536516307746
3613,C4281899,0.2672496282668109
3521,C0981356,0.2671900593741881
9390,C1696556,0.26710182641497715
311,C4082780,0.2670704941433753
8754,C3888066,0.26702996413647856
3995,C0981500,0.26689776801409815
9904,C0691212,0.2667201486883278
9672,C4083864,0.26668331423397384
5059,C0989249,0.26667834569877735
8856,C0712925,0.2665007207928247
3891,C0975164,0.2663002719694316
3895,C1320353,0.2662349871723799
9907,C0710782,0.2661443173116781
9925,C3887769,0.2661337093443356
3995,C0989249,0.2661020285483394
3895,C4048508,0.2660187505371001
9907,C4082779,0.2660072157182708
311,C4082779,0.26596399603603826
3897,C1814189,0.2658245099333867
8754,C0361697,0.26579998020118295
3897,C0978252,0.26577584672565047
3324,C4282051,0.2657154563629751
8872,C4082779,0.26556781150462855
3995,C0875706,0.2654231758959408
3893,C4048845,0.2653460716578888
3324,C0974988,0.26514864478148165
8856,C0140600,0.2651068995157125
4131,C0714340,0.26508725671687416
0093,C1169602,0.26486123264994615
3893,C0713347,0.2648264348650203
9920,C1814027,0.26474652837754564
9671,C4082743,0.2646565417274746
3324,C4282000,0.2645854900891958
3761,C3887737,0.2641747010688797
966,C4048933,0.2640000363141536
5011,C0690673,0.26375249153709024
966,C0938981,0.26364526671876815
5491,C0595475,0.2635728045554068
8872,C0687868,0.26354673952295143
3521,C0795367,0.2635364373824683
4513,C4048475,0.26352535284305645
9604,C0938981,0.2633825962555645
3897,C4049009,0.26317544524969577
9907,C0978612,0.26303498069054465
0093,C0989249,0.26295016374939456
9604,C0977056,0.2629429136185571
3615,C0710781,0.262894444960825
9671,C4282005,0.26262892493077833
3891,C0693367,0.2625791096710394
3995,C0978059,0.26236220103744845
5011,C0688877,0.2621234878154635
9672,C0689877,0.2620812252220483
3995,C4082647,0.26204474423335283
5523,C0361231,0.26203396302060156
5011,C3887771,0.26189554586724845
9604,C0976856,0.26184943908120145
8754,C0875597,0.2617186430943946
3893,C0690675,0.26170922476326675
4233,C0690395,0.26164676059588043
8872,C0938971,0.26164209248881715
311,C0977786,0.26112802283853537
3324,C3887821,0.26110574475956655
8856,C4082774,0.2609959546668129
311,C0782173,0.2609479995898216
5011,C0592454,0.26083915283827924
9904,C0689399,0.26066114196078943
3895,C0875706,0.2605436476469755
3893,C0938981,0.26042336427767804
3995,C4048508,0.2604216589408511
4311,C4082743,0.2603850163154565
3891,C0995060,0.26036160247820994
3324,C0690675,0.26013451273612886
3891,C0713347,0.26002644259618035
3897,C4083864,0.2598332440303333
4523,C1875629,0.2597888004669676
9907,C4048369,0.2596248144060051
3961,C0772628,0.2595987609685997
8852,C0875551,0.2595168584447765
9915,C0938971,0.2594049336758318
9915,C4282051,0.25940491825783624
9671,C0981359,0.25926889290098404
3722,C0774468,0.2592346542343199
3601,C0716159,0.2592302220808026
9904,C1814189,0.2591831654304188
0390,C4048639,0.25916120936861736
9915,C0980955,0.2591473225527188
4513,C4282050,0.25905831847975386
3893,C0710783,0.25894562764117846
9604,C0710299,0.2589371978930775
3324,C0690121,0.258933479373304
3324,C4083864,0.2588631500726584
9915,C0994978,0.25873970642714367
3995,C0691839,0.2584790330211668
3893,C0593903,0.2584070799506178
3995,C3887821,0.25838290917980145
3892,C0717210,0.25806147039065974
4131,C0708122,0.25766396750338066
9904,C0939651,0.2576541210301944
4513,C0975411,0.2573460176076807
3895,C0978624,0.2572283050343139
9907,C4082774,0.25719001152818705
9604,C4281875,0.2571363821208147
3893,C4316969,0.2571036685625242
3893,C4281899,0.25705394683304666
9390,C0776387,0.25696363958262025
8872,C0782173,0.25688295163144137
3995,C0980959,0.25679589359865146
8856,C0710782,0.25675727150651784
9907,C4281873,0.25651215168157726
3521,C0978933,0.2563757352948791
3893,C1636717,0.256279342136828
8872,C0593903,0.2562774398948935
3995,C0995060,0.2561696743577462
3893,C0875706,0.2561257427846693
3897,C4281975,0.2560142863309121
5011,C0710309,0.25590166368114037
3995,C0978650,0.2557820974657003
3895,C0713347,0.25572674889729063
5491,C4048475,0.2557095457081386
9671,C0981442,0.25558719055373497
391,C0690395,0.2554912545505629
3995,C0774583,0.2552543360975687
4513,C4282056,0.2552306564850063
966,C4048475,0.2550330117190015
311,C0976908,0.2549766989955555
311,C3887765,0.25483974557400524
3722,C4281882,0.25480891493257185
3324,C0140600,0.2547575443674048
9907,C0712925,0.2547316832733357
4513,C0980346,0.25439195016750105
3891,C0689877,0.25436063567514544
3995,C0713347,0.2543331060275411
966,C0689399,0.25421880759863025
9907,C4282054,0.25414534499783736
3612,C0978604,0.2541088843121721
9672,C4281875,0.25409589459231285
0331,C5201042,0.2539598987338578
3897,C0975411,0.25394435710987384
3601,C0691137,0.2538617232514417
9904,C1639201,0.25383641217542247
9671,C0689399,0.2535930324050236
3995,C0978252,0.25356051373969973
966,C4048845,0.2534830134340087
3521,C3887542,0.2534681868822648
311,C0981359,0.2534138554378716
3895,C0706907,0.25334517830614905
0040,C0975227,0.2533083751441542
8841,C4281898,0.2532369947100614
9925,C1169836,0.2532169039519461
0040,C4281882,0.25295961744750245
640,C0776387,0.25292963682082553
3324,C4048223,0.25279771930734823
9671,C0979637,0.2527928563272372
3723,C0774468,0.25261240472395075
9671,C0710780,0.25256948983274474
3893,C0979757,0.2525613803988699
3606,C1814027,0.25248133028319514
9907,C0774583,0.2524571076360121
9920,C0774468,0.25212493745658576
4513,C0712925,0.2520677436826487
9904,C0593905,0.2520232335569967
3722,C3465049,0.2517775179718757
3895,C0939651,0.2517303641039068
0212,C0688497,0.2515864334314766
5491,C4048724,0.25155952520215474
9672,C0710299,0.2514734934663789
9907,C1169578,0.2514423830265759
3895,C1329857,0.25137890512938593
8605,C0939047,0.2512819520670871
9604,C0689881,0.25120843414762833
9904,C0593904,0.2511069663739702
9672,C0690675,0.2510282319898125
5011,C0361697,0.2510130811605422
3324,C4282005,0.2508355814403021
3615,C0978933,0.2508018178867291
3723,C0710780,0.2507473545268503
3324,C4316969,0.2507469250010875
8856,C0687868,0.2507073279233622
9971,C0981582,0.25063660958186457
3324,C0976856,0.250618008609777
9915,C0140600,0.2505246203748419
3961,C0593904,0.25039627072193044
9672,C0712596,0.25035893391764263
3961,C4282054,0.2503472577622545
5491,C4048535,0.25029067369888025
4513,C4282061,0.2502815768961795
5491,C0939181,0.25025806202301976
966,C0710781,0.2502237296753486
3612,C0795367,0.25019283256968106
3891,C0976856,0.25013533949955963
3324,C0989249,0.25000166157746534
0151,C0688490,0.24996091874845525
9907,C4082772,0.24990853487388925
3893,C0979637,0.24985227798705267
4513,C0981442,0.24980404122642658
3521,C3465049,0.24978303077636207
4513,C4282051,0.24968773413041087
8856,C0593904,0.24949441030978345
3324,C0977439,0.24946730625737576
3897,C0976856,0.24934878726428616
3615,C0939651,0.24905178679282153
8754,C0361232,0.24905118276966784
4311,C0973757,0.24903993460758372
9915,C4281882,0.24903679850740432
5059,C0708385,0.24891481908468302
3897,C4082743,0.24872838246011383
3722,C0978604,0.24841985246524723
3891,C0981442,0.24841439481804395
0159,C0978129,0.24834268075391044
8872,C0973757,0.24832847716015316
3895,C1636717,0.2482569241132652
8856,C3888358,0.24814484366809905
3607,C0774468,0.24809145355984802
3897,C0977439,0.24792219204019153
3893,C0691137,0.24791031819028916
3324,C0691212,0.24771618820867483
3521,C0711126,0.24769146157500227
3951,C0709181,0.2475490778569805
3897,C4082647,0.24749304398555225
3324,C3888181,0.24748918984468704
5491,C4048725,0.24744499679447504
3324,C0689398,0.24741215643828457
3611,C0774481,0.24740778360872073
5498,C4048508,0.24723290708219986
9925,C1813086,0.24722186315459074
3893,C0977010,0.247184752965636
3961,C0876711,0.24714882123042983
3995,C4282051,0.24709366947971836
3995,C2955100,0.24708238795100285
9904,C4048535,0.24703264365764696
9915,C4048725,0.2470309114487287
9672,C4281873,0.24698812334629627
8855,C0875551,0.2469782176747537
9915,C4048957,0.2468562303461071
3722,C0689881,0.2468190283361655
3961,C4048916,0.24663308512001328
0093,C0690123,0.24661834266555313
3995,C0704071,0.24649238373405435
966,C0710782,0.24648871097467265
3995,C0981517,0.24638974210582934
9671,C4048933,0.24636317535320015
391,C0689706,0.2462989463188957
3324,C1814189,0.2462606164961874
3324,C0975411,0.24622472751437433
9915,C4282061,0.2461348727051299
9604,C0710781,0.2461345863006272
3893,C0690121,0.24608206302778612
3722,C0593905,0.24607158705499424
5523,C0939181,0.246050148641783
3324,C0772628,0.2460054880195319
3995,C2920421,0.24600293721370203
3615,C0593905,0.2459977622070285
3893,C0989249,0.24598557488477313
9904,C0715205,0.2459752111825197
3961,C0710299,0.2459544339698056
3613,C0978604,0.24584976619413892
9672,C4048933,0.2458161195881832
0045,C0691137,0.24572822478043035
3324,C0938981,0.24570738622768346
3324,C4281882,0.24568841779339898
0159,C0709054,0.24560165759100244
4513,C4282007,0.24542336108195384
3995,C0706907,0.2451217919167711
9907,C0710781,0.24507238073985263
3893,C4082641,0.2450604936503206
0017,C1696556,0.24489408232054205
9904,C4048957,0.2447350752056158
0040,C4281899,0.24465655427428198
3521,C0981742,0.24459960719008572
966,C4048954,0.24454698345383358
3895,C0595475,0.24432475948998264
4513,C2343627,0.2443225302967927
3891,C0711126,0.2443146183734566
3995,C1359886,0.2442965668980655
3612,C0977796,0.24426596055517139
3615,C3888181,0.24419206288888012
9672,C0978604,0.24417318522371653
3961,C1814027,0.24405168970400715
8872,C4082774,0.2439796441202933
3891,C0979757,0.24396262377056613
8856,C0977439,0.2438805514827016
8856,C4048933,0.24387883326134252
3995,C4082777,0.24384319156411835
3995,C0710299,0.2437061879813488
3615,C1814027,0.2437056707425011
5498,C4048507,0.2436921339583317
3895,C0980959,0.24364300942918887
5491,C0978624,0.24346216793223063
3324,C0689399,0.2434037220995862
3891,C2955100,0.24337694472474716
3612,C0981742,0.24330578559336988
3722,C0978612,0.24328517040828349
9971,C0595475,0.2432827054791508
9904,C0989249,0.24322638099653437
966,C0977056,0.24321706099585036
3995,C4083864,0.24321706099585036
966,C4048957,0.2432103320893145
3995,C0977439,0.2431362750317171
3324,C1359886,0.24304161853761427
311,C0774583,0.2430402321862501
4131,C0708786,0.24273370321831853
9604,C0711421,0.24273243459079802
8856,C3888181,0.2427228073360438
9604,C0710782,0.2427034552344627
9604,C0979637,0.2424732766250559
9904,C0994978,0.24233352885177514
966,C4281873,0.2422236036737913
9671,C0939651,0.24215698384231046
9604,C0979757,0.24214767243486257
9671,C0689881,0.24212785952364613
0110,C4082727,0.24206455790997625
3891,C4082778,0.24189953854197585
3891,C4048845,0.24185138244090965
3897,C0973845,0.24183576359110828
9672,C0977056,0.24182753421251446
3891,C0977786,0.2416467178617373
8853,C1814027,0.241639020474796
8856,C0691212,0.24142766854931083
3897,C0875706,0.24132989301458468
311,C1696556,0.2412338154239464
4311,C4082778,0.24104902680641158
0014,C4282054,0.24092956232098237
5491,C3887821,0.24091101583432412
311,C1178147,0.24079826268276341
8754,C0710309,0.24075813414872677
4311,C0976908,0.24066174620073824
8872,C4082743,0.24060870943147464
0093,C0689706,0.24054744799218597
5491,C4282054,0.24045056530817163
8872,C4082780,0.2403178171385405
3897,C0356444,0.24031741992509645
9672,C4048954,0.24010786566007786
9925,C0714340,0.2400698846595001
9915,C4282000,0.240058558788744
9671,C4048954,0.2400382839964054
9915,C3887765,0.24003791622353057
3615,C4082656,0.24001809165045168
9604,C0713347,0.23998331297680398
8872,C0712925,0.23996242039033863
3891,C0979637,0.23991689225615273
311,C0772628,0.23977933821249803
5059,C0690395,0.23975526217745063
3324,C0593736,0.23957440252137108
8872,C2608111,0.23956622420209936
4513,C4082743,0.23955248752502742
3897,C4082775,0.23952795611134026
9672,C0710782,0.2395129658700542
9904,C4048475,0.23944225279748646
5059,C1169508,0.2393687102972363
3722,C4281944,0.23927947935630348
8841,C0774366,0.23914505985410045
4311,C1639201,0.23904066737914584
3897,C0691595,0.23901067837977086
3891,C0689399,0.23898627011653736
9672,C0973812,0.23892059598363016
3995,C0974988,0.23885894562650986
3723,C0981442,0.23872327115903116
9907,C0710780,0.238570692665232
3891,C0710780,0.23855557465742752
9604,C4048475,0.23847458604463262
9672,C0980959,0.23845679077602716
